;fixed_time;0BC-T1;0BC-T2;0BC-T3;0BC-T4;09F-T1;09F-T2;09F-T3;146-T1;146-T2;146-T3;146-T4;09F-T4;real_time
8959;2021-03-07 21:52:39;-76,3;-77,08;-76,11;-76,89;-79,61;-79,61;-79,98;-75,91;-76,5;-75,72;-79,03;16,36;2021-03-07 21:52:39
8960;2021-03-07 21:53:40;-76,5;-77,08;-76,3;-76,89;-79,42;-79,22;-79,61;-75,72;-76,5;-75,72;-78,83;15,36;2021-03-07 21:53:40
8961;2021-03-07 21:54:41;-76,69;-76,89;-76,3;-76,89;-79,98;-79,42;-79,81;-75,53;-76,3;-75,53;-78,83;15,76;2021-03-07 21:54:41
8962;2021-03-07 21:55:41;-76,89;-77,08;-76,3;-76,89;-79,81;-79,42;-79,42;-75,53;-76,11;-75,53;-78,83;15,76;2021-03-07 21:55:41
8963;2021-03-07 21:56:42;-77,08;-77,08;-76,5;-76,89;-79,98;-80,17;-80,36;-75,33;-76,11;-75,33;-78,83;15,96;2021-03-07 21:56:42
8964;2021-03-07 21:57:43;-77,28;-77,08;-76,69;-77,08;-79,98;-80,17;-80,56;-75,33;-76,11;-75,14;-78,64;15,76;2021-03-07 21:57:43
8965;2021-03-07 21:58:44;-77,08;-76,89;-76,69;-77,08;-80,17;-79,81;-80,56;-75,14;-75,91;-75,14;-78,64;15,96;2021-03-07 21:58:44
8966;2021-03-07 21:59:45;-77,28;-77,28;-76,69;-77,08;-79,98;-79,81;-80,56;-75,14;-75,91;-75,14;-78,64;15,36;2021-03-07 21:59:45
8967;2021-03-07 22:00:46;-77,28;-77,28;-76,89;-77,28;-79,81;-79,42;-80,36;-75,33;-75,91;-74,94;-78,44;15,96;2021-03-07 22:00:46
8968;2021-03-07 22:01:46;-77,08;-77,28;-76,89;-77,28;-79,81;-79,61;-80,56;-74,94;-75,53;-74,94;-78,64;15,96;2021-03-07 22:01:46
8969;2021-03-07 22:02:47;-77,28;-77,28;-76,89;-77,47;-80,56;-80,56;-80,95;-74,94;-75,91;-74,94;-78,64;15,36;2021-03-07 22:02:47
8970;2021-03-07 22:03:48;-77,47;-77,28;-76,89;-77,28;-80,56;-79,61;-80,56;-75,53;-76,3;-76,3;-79,03;15,56;2021-03-07 22:03:48
8971;2021-03-07 22:04:49;-77,47;-77,47;-77,08;-77,67;-80,56;-80,56;-80,36;-76,11;-76,11;-76,89;-78,44;15,96;2021-03-07 22:04:49
8972;2021-03-07 22:05:50;-77,28;-77,28;-77,08;-77,47;-80,17;-79,81;-80,56;-76,3;-76,89;-76,69;-78,64;16,16;2021-03-07 22:05:50
8973;2021-03-07 22:06:50;-77,28;-77,28;-77,08;-77,47;-79,98;-79,81;-80,56;-76,3;-77,08;-76,69;-78,64;16,16;2021-03-07 22:06:50
8974;2021-03-07 22:07:51;-77,28;-77,28;-76,89;-77,47;-79,98;-79,81;-80,56;-76,3;-77,28;-76,69;-78,44;16,36;2021-03-07 22:07:51
8975;2021-03-07 22:08:52;-77,08;-77,28;-76,69;-77,28;-79,81;-79,61;-80,36;-76,3;-77,08;-76,5;-78,83;16,16;2021-03-07 22:08:52
8976;2021-03-07 22:09:53;-77,28;-77,28;-76,69;-77,28;-79,81;-79,61;-80,36;-76,3;-77,08;-76,3;-78,44;15,96;2021-03-07 22:09:53
8977;2021-03-07 22:10:54;-76,89;-77,28;-76,5;-77,08;-79,81;-79,61;-80,17;-76,11;-77,08;-76,5;-78,83;16,16;2021-03-07 22:10:54
8978;2021-03-07 22:11:54;-76,69;-77,28;-76,3;-77,08;-79,61;-79,42;-80,17;-76,3;-76,5;-76,11;-78,64;16,16;2021-03-07 22:11:54
8979;2021-03-07 22:12:55;-76,5;-77,08;-76,3;-77,08;-79,42;-79,42;-79,98;-76,3;-76,5;-76,11;-78,44;15,96;2021-03-07 22:12:55
8980;2021-03-07 22:13:56;-76,3;-77,08;-76,11;-76,89;-79,61;-79,98;-79,81;-75,72;-76,69;-76,3;-78,83;15,56;2021-03-07 22:13:56
8981;2021-03-07 22:14:57;-76,3;-76,89;-76,11;-76,89;-79,22;-80,17;-79,42;-75,33;-76,5;-76,11;-78,64;15,56;2021-03-07 22:14:57
8982;2021-03-07 22:15:58;-76,11;-77,08;-75,91;-76,69;-79,61;-79,42;-79,22;-75,53;-76,5;-76,11;-78,83;16,36;2021-03-07 22:15:58
8983;2021-03-07 22:16:59;-75,91;-77,08;-75,91;-76,89;-79,81;-79,98;-79,22;-75,91;-76,5;-76,11;-78,64;15,56;2021-03-07 22:16:59
8984;2021-03-07 22:17:59;-76,11;-77,08;-75,91;-76,89;-79,22;-78,64;-79,42;-75,72;-76,5;-75,91;-79,22;15,96;2021-03-07 22:17:59
8985;2021-03-07 22:19:00;-76,11;-77,08;-76,11;-76,89;-79,81;-78,64;-79,61;-75,53;-76,89;-75,72;-79,03;15,96;2021-03-07 22:19:00
8986;2021-03-07 22:20:01;-76,11;-77,28;-76,11;-76,89;-79,22;-79,42;-79,98;-76,11;-76,5;-75,91;-79,03;15,96;2021-03-07 22:20:01
8987;2021-03-07 22:21:02;-76,5;-77,08;-76,3;-76,89;-79,22;-79,98;-79,42;-75,72;-76,5;-75,72;-79,03;15,36;2021-03-07 22:21:02
8988;2021-03-07 22:22:03;-76,69;-77,08;-76,3;-76,89;-79,61;-79,42;-79,98;-75,72;-76,5;-75,53;-79,03;16,36;2021-03-07 22:22:03
8989;2021-03-07 22:23:03;-76,89;-77,08;-76,3;-76,89;-79,42;-79,61;-80,95;-75,53;-76,3;-75,53;-78,83;15,36;2021-03-07 22:23:03
8990;2021-03-07 22:24:04;-77,08;-77,08;-76,69;-77,08;-79,03;-80,17;-80,56;-75,33;-76,11;-75,53;-78,83;15,76;2021-03-07 22:24:04
8991;2021-03-07 22:25:05;-76,89;-77,28;-76,5;-77,08;-79,22;-79,98;-79,81;-75,53;-76,11;-75,33;-78,83;15,56;2021-03-07 22:25:05
8992;2021-03-07 22:26:06;-77,08;-77,08;-76,69;-77,08;-80,17;-80,17;-80,36;-75,33;-75,91;-75,14;-78,64;15,76;2021-03-07 22:26:06
8993;2021-03-07 22:27:07;-76,89;-77,08;-76,69;-77,28;-80,17;-79,42;-79,98;-75,14;-75,91;-75,14;-78,64;15,96;2021-03-07 22:27:07
8994;2021-03-07 22:28:08;-76,89;-77,08;-76,69;-77,28;-79,61;-79,42;-80,56;-75,53;-76,11;-75,33;-78,64;15,96;2021-03-07 22:28:08
8995;2021-03-07 22:29:08;-77,08;-77,28;-76,69;-77,28;-80,36;-80,36;-80,75;-75,14;-75,72;-75,14;-78,83;15,56;2021-03-07 22:29:08
8996;2021-03-07 22:30:09;-77,08;-77,28;-76,89;-77,47;-79,81;-80,36;-80,56;-75,33;-75,72;-74,94;-78,83;15,56;2021-03-07 22:30:09
8997;2021-03-07 22:31:10;-77,08;-77,28;-76,89;-77,47;-80,17;-79,81;-80,56;-75,33;-75,72;-75,33;-78,44;15,96;2021-03-07 22:31:10
8998;2021-03-07 22:32:11;-77,08;-77,28;-76,89;-77,47;-79,98;-79,81;-80,75;-75,91;-76,3;-76,69;-78,64;15,96;2021-03-07 22:32:11
8999;2021-03-07 22:33:12;-77,28;-77,28;-77,08;-77,47;-80,17;-79,81;-80,75;-75,72;-76,69;-76,69;-78,44;15,96;2021-03-07 22:33:12
9000;2021-03-07 22:34:12;-77,28;-77,28;-77,08;-77,67;-80,17;-79,98;-80,56;-76,5;-77,08;-76,69;-78,83;15,96;2021-03-07 22:34:12
9001;2021-03-07 22:35:13;-77,28;-77,28;-76,89;-77,47;-79,98;-79,81;-80,56;-76,89;-76,89;-76,69;-78,44;16,16;2021-03-07 22:35:13
9002;2021-03-07 22:36:14;-77,08;-77,28;-76,89;-77,47;-79,81;-79,81;-80,56;-76,3;-77,08;-76,69;-78,64;16,16;2021-03-07 22:36:14
9003;2021-03-07 22:37:15;-77,08;-77,28;-76,69;-77,28;-79,81;-79,61;-80,36;-76,5;-77,08;-76,5;-78,83;15,96;2021-03-07 22:37:15
9004;2021-03-07 22:38:16;-77,08;-77,28;-76,5;-77,28;-79,61;-79,61;-80,36;-76,3;-76,89;-76,5;-78,44;15,76;2021-03-07 22:38:16
9005;2021-03-07 22:39:17;-76,69;-77,28;-76,5;-77,08;-79,61;-79,42;-80,17;-76,3;-76,89;-76,3;-79,03;15,96;2021-03-07 22:39:17
9006;2021-03-07 22:40:17;-76,69;-77,08;-76,3;-77,08;-79,42;-79,61;-79,98;-75,91;-76,69;-76,3;-78,64;15,76;2021-03-07 22:40:17
9007;2021-03-07 22:41:18;-76,5;-77,08;-76,3;-77,08;-79,22;-79,81;-79,98;-76,11;-76,69;-76,3;-78,44;15,96;2021-03-07 22:41:18
9008;2021-03-07 22:42:19;-76,3;-77,08;-76,3;-76,89;-79,03;-79,03;-79,42;-75,72;-76,5;-76,11;-78,64;15,36;2021-03-07 22:42:19
9009;2021-03-07 22:43:20;-76,3;-77,28;-76,11;-76,89;-79,42;-79,61;-79,61;-75,91;-76,3;-76,11;-78,64;15,16;2021-03-07 22:43:20
9010;2021-03-07 22:44:21;-76,11;-77,08;-75,91;-76,69;-79,22;-79,22;-79,98;-75,91;-76,89;-76,11;-78,44;15,36;2021-03-07 22:44:21
9011;2021-03-07 22:45:21;-75,72;-77,08;-75,91;-76,89;-79,81;-79,42;-79,98;-75,91;-76,89;-76,11;-78,83;15,36;2021-03-07 22:45:21
9012;2021-03-07 22:46:22;-75,91;-77,08;-76,11;-77,08;-79,42;-79,81;-79,98;-75,91;-76,69;-76,11;-78,64;15,16;2021-03-07 22:46:22
9013;2021-03-07 22:47:23;-76,11;-77,08;-75,91;-77,08;-79,22;-79,42;-79,98;-75,72;-76,5;-75,91;-78,83;15,56;2021-03-07 22:47:23
9014;2021-03-07 22:48:27;-76,11;-77,08;-76,11;-76,89;-79,61;-79,03;-79,98;-75,91;-76,5;-75,72;-79,03;15,56;2021-03-07 22:48:27
9015;2021-03-07 22:49:25;-76,3;-77,08;-76,11;-76,89;-79,22;-78,83;-79,98;-75,91;-76,5;-75,72;-79,03;15,76;2021-03-07 22:49:25
9016;2021-03-07 22:50:26;-76,3;-77,08;-76,3;-76,89;-80,17;-79,81;-80,36;-75,72;-76,5;-75,53;-79,03;15,36;2021-03-07 22:50:26
9017;2021-03-07 22:51:26;-76,69;-77,28;-76,3;-76,89;-79,98;-79,03;-80,56;-75,72;-76,3;-75,53;-78,83;15,56;2021-03-07 22:51:26
9018;2021-03-07 22:52:27;-76,69;-77,08;-76,3;-77,08;-79,98;-79,98;-80,36;-75,53;-76,11;-75,53;-78,83;16,16;2021-03-07 22:52:27
9019;2021-03-07 22:53:28;-76,69;-77,08;-76,5;-77,08;-79,81;-79,81;-80,56;-75,33;-76,11;-75,33;-78,83;15,56;2021-03-07 22:53:28
9020;2021-03-07 22:54:29;-77,08;-77,08;-76,5;-77,08;-80,17;-79,98;-80,75;-75,33;-76,11;-75,33;-78,64;15,96;2021-03-07 22:54:29
9021;2021-03-07 22:55:30;-77,08;-77,28;-76,69;-77,08;-80,36;-79,61;-80,56;-75,33;-75,91;-75,14;-78,64;15,56;2021-03-07 22:55:30
9022;2021-03-07 22:56:30;-77,08;-77,28;-76,89;-77,28;-79,98;-79,42;-80,56;-74,75;-75,72;-74,94;-78,44;15,36;2021-03-07 22:56:30
9023;2021-03-07 22:57:31;-77,08;-77,28;-76,89;-77,47;-80,36;-80,36;-80,95;-75,14;-76,11;-74,94;-78,83;15,36;2021-03-07 22:57:31
9024;2021-03-07 22:58:32;-77,08;-77,28;-77,08;-77,47;-79,98;-80,17;-80,75;-74,94;-75,72;-74,94;-78,64;15,56;2021-03-07 22:58:32
9025;2021-03-07 22:59:33;-77,08;-77,28;-76,89;-77,47;-80,17;-79,98;-80,75;-75,14;-76,11;-75,33;-78,25;15,96;2021-03-07 22:59:33
9026;2021-03-07 23:00:34;-77,08;-77,28;-76,89;-77,47;-80,17;-79,81;-80,75;-75,72;-76,69;-76,69;-78,64;15,96;2021-03-07 23:00:34
9027;2021-03-07 23:02:35;-77,08;-77,28;-77,08;-77,67;-79,98;-79,61;-80,75;-76,5;-76,69;-76,69;-78,25;15,96;2021-03-07 23:02:35
9028;2021-03-07 23:03:36;-77,08;-77,28;-76,89;-77,47;-79,98;-79,61;-80,56;-76,3;-76,89;-76,69;-78,64;15,96;2021-03-07 23:03:36
9029;2021-03-07 23:04:37;-77,08;-77,28;-76,69;-77,28;-79,81;-79,81;-80,36;-76,3;-76,89;-76,69;-78,64;15,96;2021-03-07 23:04:37
9030;2021-03-07 23:05:38;-76,89;-77,28;-76,69;-77,28;-79,81;-79,61;-80,36;-76,3;-76,89;-76,69;-78,64;15,76;2021-03-07 23:05:38
9031;2021-03-07 23:06:39;-76,89;-77,28;-76,5;-77,28;-79,61;-79,61;-80,17;-76,3;-76,89;-76,69;-78,64;15,76;2021-03-07 23:06:39
9032;2021-03-07 23:07:39;-76,69;-77,28;-76,5;-77,08;-79,61;-79,42;-80,17;-75,91;-77,08;-76,5;-79,03;15,76;2021-03-07 23:07:39
9033;2021-03-07 23:08:40;-76,69;-77,28;-76,3;-77,08;-79,42;-80,95;-80,17;-75,91;-76,89;-76,5;-78,83;15,56;2021-03-07 23:08:40
9034;2021-03-07 23:09:41;-76,5;-77,28;-76,11;-76,89;-80,17;-78,83;-80,17;-76,11;-76,5;-76,11;-79,03;15,56;2021-03-07 23:09:41
9035;2021-03-07 23:10:42;-76,11;-77,08;-76,11;-76,89;-79,42;-79,61;-79,81;-75,91;-76,89;-76,11;-78,44;15,36;2021-03-07 23:10:42
9036;2021-03-07 23:11:43;-76,11;-77,08;-75,91;-76,89;-80,17;-79,81;-79,81;-75,53;-76,89;-76,11;-78,64;15,56;2021-03-07 23:11:43
9037;2021-03-07 23:12:44;-75,91;-77,08;-75,91;-76,89;-79,22;-79,03;-79,61;-75,91;-76,5;-76,11;-78,25;15,16;2021-03-07 23:12:44
9038;2021-03-07 23:13:44;-75,91;-77,08;-75,91;-76,89;-78,83;-79,61;-79,81;-76,3;-76,69;-76,11;-78,64;15,36;2021-03-07 23:13:44
9039;2021-03-07 23:14:45;-76,11;-77,08;-75,91;-76,89;-79,61;-79,42;-79,61;-75,91;-76,3;-75,91;-79,03;15,36;2021-03-07 23:14:45
9040;2021-03-07 23:15:46;-76,11;-77,08;-76,11;-77,08;-79,42;-79,81;-80,36;-75,91;-76,5;-76,11;-79,22;15,16;2021-03-07 23:15:46
9041;2021-03-07 23:16:47;-76,5;-77,28;-76,11;-76,89;-79,98;-79,22;-80,56;-76,11;-76,69;-75,91;-78,64;15,56;2021-03-07 23:16:47
9042;2021-03-07 23:17:48;-76,5;-77,08;-76,3;-76,89;-79,22;-80,36;-80,17;-75,91;-76,5;-75,91;-79,03;15,56;2021-03-07 23:17:48
9043;2021-03-07 23:18:48;-76,5;-77,08;-76,3;-77,08;-79,61;-79,98;-80,56;-75,72;-76,5;-75,72;-79,03;15,96;2021-03-07 23:18:48
9044;2021-03-07 23:19:49;-76,69;-77,28;-76,5;-76,89;-79,61;-80,17;-80,17;-75,72;-76,5;-75,53;-78,83;15,16;2021-03-07 23:19:49
9045;2021-03-07 23:20:50;-76,69;-77,08;-76,5;-77,08;-79,81;-79,98;-79,98;-75,53;-76,3;-75,53;-78,83;15,56;2021-03-07 23:20:50
9046;2021-03-07 23:21:51;-76,89;-77,08;-76,5;-77,08;-79,98;-80,36;-80,36;-75,53;-76,3;-75,53;-78,83;14,76;2021-03-07 23:21:51
9047;2021-03-07 23:22:52;-76,89;-77,08;-76,5;-77,28;-80,17;-79,98;-80,75;-75,33;-75,91;-75,33;-78,83;14,76;2021-03-07 23:22:52
9048;2021-03-07 23:23:53;-76,89;-77,28;-76,69;-77,47;-80,17;-79,81;-80,75;-75,33;-75,91;-75,14;-78,64;15,56;2021-03-07 23:23:53
9049;2021-03-07 23:24:53;-76,89;-77,28;-76,89;-77,47;-80,36;-80,17;-80,56;-75,14;-75,91;-75,14;-78,64;15,36;2021-03-07 23:24:53
9050;2021-03-07 23:25:54;-77,08;-77,28;-76,89;-77,47;-79,98;-80,17;-80,75;-74,94;-75,72;-74,94;-78,64;15,56;2021-03-07 23:25:54
9051;2021-03-07 23:26:55;-76,89;-77,08;-76,89;-77,47;-79,98;-79,61;-80,95;-75,14;-75,91;-75,14;-78,64;15,76;2021-03-07 23:26:55
9052;2021-03-07 23:27:56;-77,08;-77,47;-76,89;-77,47;-80,17;-79,81;-80,75;-75,14;-75,91;-74,94;-78,44;15,76;2021-03-07 23:27:56
9053;2021-03-07 23:28:57;-77,08;-77,28;-76,89;-77,67;-79,98;-79,98;-80,56;-75,33;-76,11;-76,5;-78,64;15,76;2021-03-07 23:28:57
9054;2021-03-07 23:29:57;-77,08;-77,28;-76,89;-77,67;-79,98;-79,81;-80,56;-75,91;-77,08;-76,69;-78,64;15,96;2021-03-07 23:29:57
9055;2021-03-07 23:30:58;-77,08;-77,28;-76,89;-77,47;-79,98;-79,61;-80,56;-76,11;-77,08;-76,69;-78,44;15,76;2021-03-07 23:30:58
9056;2021-03-07 23:31:59;-77,08;-77,28;-76,69;-77,47;-79,81;-79,81;-80,36;-76,11;-76,89;-76,69;-78,83;15,96;2021-03-07 23:31:59
9057;2021-03-07 23:33:00;-76,89;-77,28;-76,69;-77,28;-79,81;-79,61;-80,17;-76,3;-77,08;-76,69;-78,25;15,76;2021-03-07 23:33:00
9058;2021-03-07 23:34:01;-76,69;-77,28;-76,5;-77,28;-79,81;-79,61;-80,17;-76,5;-76,69;-76,69;-78,64;15,56;2021-03-07 23:34:01
9059;2021-03-07 23:35:02;-76,69;-77,28;-76,5;-77,08;-79,42;-79,42;-79,98;-76,3;-76,89;-76,5;-78,44;14,56;2021-03-07 23:35:02
9060;2021-03-07 23:36:02;-76,5;-77,28;-76,3;-77,08;-79,61;-79,61;-79,98;-76,3;-76,89;-76,5;-78,44;15,36;2021-03-07 23:36:02
9061;2021-03-07 23:37:03;-76,5;-77,28;-76,3;-77,08;-79,22;-79,42;-79,98;-76,3;-76,69;-76,69;-79,03;15,16;2021-03-07 23:37:03
9062;2021-03-07 23:38:04;-76,3;-77,28;-76,11;-76,89;-79,61;-79,61;-79,42;-76,11;-76,5;-76,3;-78,44;14,76;2021-03-07 23:38:04
9063;2021-03-07 23:39:05;-76,11;-77,28;-76,11;-76,69;-79,98;-79,22;-79,98;-76,3;-76,69;-76,3;-78,83;14,96;2021-03-07 23:39:05
9064;2021-03-07 23:40:06;-75,91;-77,08;-75,91;-76,89;-80,17;-78,83;-79,42;-76,3;-76,89;-76,11;-78,44;14,96;2021-03-07 23:40:06
9065;2021-03-07 23:41:06;-75,72;-77,08;-75,91;-76,89;-79,42;-79,98;-80,36;-75,91;-76,69;-76,11;-78,25;15,16;2021-03-07 23:41:06
9066;2021-03-07 23:42:07;-76,11;-77,08;-75,91;-76,89;-79,81;-79,81;-79,61;-75,91;-76,69;-76,11;-78,83;15,16;2021-03-07 23:42:07
9067;2021-03-07 23:43:08;-76,3;-77,28;-76,11;-77,08;-79,98;-79,22;-79,42;-76,3;-76,69;-75,91;-79,03;15,56;2021-03-07 23:43:08
9068;2021-03-07 23:44:09;-76,69;-77,08;-76,11;-76,89;-79,81;-79,81;-79,98;-76,11;-76,5;-75,91;-79,42;15,16;2021-03-07 23:44:09
9069;2021-03-07 23:45:10;-76,69;-77,08;-76,3;-76,89;-80,17;-79,61;-80,17;-75,91;-76,5;-75,91;-79,03;15,96;2021-03-07 23:45:10
9070;2021-03-07 23:46:11;-76,69;-77,08;-76,3;-77,28;-79,98;-79,81;-80,36;-75,91;-76,5;-75,72;-79,03;15,16;2021-03-07 23:46:11
9071;2021-03-07 23:47:11;-76,89;-77,28;-76,5;-77,08;-79,98;-80,36;-80,56;-75,72;-76,5;-75,72;-79,03;15,76;2021-03-07 23:47:11
9072;2021-03-07 23:48:12;-77,08;-77,08;-76,5;-77,08;-80,56;-79,81;-80,17;-75,72;-76,3;-75,53;-78,83;15,76;2021-03-07 23:48:12
9073;2021-03-07 23:49:13;-76,89;-77,08;-76,69;-77,08;-79,81;-80,75;-80,56;-75,53;-76,3;-75,33;-78,83;15,56;2021-03-07 23:49:13
9074;2021-03-07 23:50:14;-77,08;-77,28;-76,69;-77,08;-79,81;-79,98;-80,75;-75,33;-76,11;-75,33;-78,83;15,16;2021-03-07 23:50:14
9075;2021-03-07 23:51:15;-77,08;-77,28;-76,69;-77,28;-80,36;-80,17;-81,14;-75,33;-75,91;-75,14;-78,64;15,56;2021-03-07 23:51:15
9076;2021-03-07 23:52:15;-77,08;-77,28;-76,89;-77,28;-79,81;-79,98;-80,36;-75,14;-75,91;-75,14;-78,64;15,16;2021-03-07 23:52:15
9077;2021-03-07 23:53:16;-77,28;-77,28;-76,89;-77,47;-79,42;-80,56;-79,98;-75,33;-75,91;-74,94;-79,03;15,36;2021-03-07 23:53:16
9078;2021-03-07 23:54:17;-77,28;-77,28;-76,89;-77,47;-80,17;-79,98;-80,75;-75,53;-76,11;-74,94;-78,83;15,96;2021-03-07 23:54:17
9079;2021-03-07 23:55:18;-77,28;-77,28;-77,08;-77,67;-79,98;-79,81;-80,75;-74,75;-75,53;-74,94;-79,03;15,76;2021-03-07 23:55:18
9080;2021-03-07 23:56:19;-77,47;-77,28;-77,08;-77,47;-79,98;-79,81;-80,56;-75,72;-76,5;-76,3;-78,64;15,76;2021-03-07 23:56:19
9081;2021-03-07 23:57:20;-77,28;-77,28;-77,08;-77,67;-79,81;-79,81;-80,36;-76,11;-76,69;-76,89;-79,03;15,76;2021-03-07 23:57:20
9082;2021-03-07 23:58:20;-77,47;-77,28;-77,08;-77,47;-79,81;-79,61;-80,36;-76,3;-77,28;-76,89;-78,44;15,96;2021-03-07 23:58:20
9083;2021-03-07 23:59:21;-77,47;-77,28;-76,89;-77,47;-79,61;-79,61;-80,36;-76,11;-76,89;-76,69;-78,44;15,96;2021-03-07 23:59:21
9084;2021-03-08 00:00:22;-77,28;-77,28;-76,89;-77,28;-79,61;-79,42;-80,36;-76,3;-77,28;-76,69;-78,64;15,76;2021-03-08 00:00:22
9085;2021-03-08 00:01:23;-77,08;-77,28;-76,69;-77,28;-79,61;-79,42;-79,98;-76,5;-77,08;-76,69;-78,83;15,76;2021-03-08 00:01:23
9086;2021-03-08 00:02:24;-77,08;-77,28;-76,5;-77,28;-79,61;-79,42;-79,98;-76,3;-76,69;-76,69;-79,03;15,56;2021-03-08 00:02:24
9087;2021-03-08 00:03:24;-76,89;-77,28;-76,5;-77,08;-79,81;-79,81;-79,98;-76,5;-76,69;-76,5;-78,83;15,36;2021-03-08 00:03:24
9088;2021-03-08 00:04:25;-76,69;-77,08;-76,3;-77,08;-79,81;-79,61;-79,81;-76,11;-76,89;-76,5;-78,44;15,16;2021-03-08 00:04:25
9089;2021-03-08 00:05:26;-76,5;-77,08;-76,11;-76,89;-79,81;-79,61;-79,81;-76,5;-77,08;-76,11;-78,64;15,36;2021-03-08 00:05:26
9090;2021-03-08 00:06:27;-76,3;-77,28;-76,11;-76,89;-79,42;-79,61;-79,61;-76,3;-76,5;-76,11;-78,83;15,36;2021-03-08 00:06:27
9091;2021-03-08 00:07:28;-76,3;-77,08;-75,91;-76,89;-79,42;-79,42;-79,98;-76,3;-76,69;-76,11;-78,64;16,16;2021-03-08 00:07:28
9092;2021-03-08 00:08:29;-76,11;-77,28;-75,91;-76,89;-79,98;-79,22;-79,81;-75,91;-76,69;-75,91;-79,03;15,16;2021-03-08 00:08:29
9093;2021-03-08 00:09:29;-76,3;-77,08;-76,11;-76,89;-79,61;-79,61;-79,61;-75,72;-76,5;-75,91;-79,03;14,96;2021-03-08 00:09:29
9094;2021-03-08 00:10:30;-76,3;-77,08;-76,11;-76,89;-79,22;-78,83;-79,98;-76,11;-76,89;-75,91;-78,83;15,36;2021-03-08 00:10:30
9095;2021-03-08 00:11:31;-76,5;-77,08;-76,3;-76,89;-79,42;-79,61;-79,61;-75,91;-76,5;-75,91;-79,03;15,76;2021-03-08 00:11:31
9096;2021-03-08 00:12:32;-76,69;-77,08;-76,3;-76,89;-79,61;-79,22;-79,98;-75,91;-76,5;-75,91;-79,03;15,36;2021-03-08 00:12:32
9097;2021-03-08 00:13:33;-76,69;-77,28;-76,3;-77,08;-79,81;-80,36;-79,98;-75,91;-76,5;-75,72;-78,83;15,56;2021-03-08 00:13:33
9098;2021-03-08 00:14:34;-76,69;-77,28;-76,5;-77,08;-79,98;-79,22;-79,98;-75,72;-76,5;-75,72;-79,03;15,76;2021-03-08 00:14:34
9099;2021-03-08 00:15:34;-76,69;-77,08;-76,5;-77,08;-79,81;-79,81;-79,98;-75,72;-76,5;-75,53;-78,83;15,36;2021-03-08 00:15:34
9100;2021-03-08 00:16:35;-77,08;-77,28;-76,69;-77,08;-80,17;-79,42;-80,56;-75,53;-76,3;-75,53;-78,83;15,56;2021-03-08 00:16:35
9101;2021-03-08 00:17:36;-76,89;-77,08;-76,69;-77,08;-79,81;-79,98;-80,17;-75,33;-76,11;-75,33;-78,83;15,36;2021-03-08 00:17:36
9102;2021-03-08 00:18:37;-77,08;-77,28;-76,69;-77,28;-79,81;-79,81;-80,36;-75,33;-75,91;-75,33;-78,64;14,96;2021-03-08 00:18:37
9103;2021-03-08 00:19:38;-77,08;-77,28;-76,89;-77,28;-79,98;-79,98;-80,56;-75,14;-75,91;-75,14;-78,64;15,76;2021-03-08 00:19:38
9104;2021-03-08 00:20:38;-77,08;-77,28;-76,89;-77,47;-80,95;-79,98;-80,36;-75,33;-75,72;-75,14;-79,03;15,56;2021-03-08 00:20:38
9105;2021-03-08 00:21:39;-77,28;-77,28;-76,89;-77,47;-80,17;-79,98;-80,75;-75,14;-75,72;-74,75;-79,03;15,96;2021-03-08 00:21:39
9106;2021-03-08 00:22:40;-77,28;-77,28;-77,08;-77,47;-79,98;-79,81;-80,56;-74,94;-75,72;-75,14;-78,44;15,76;2021-03-08 00:22:40
9107;2021-03-08 00:23:41;-77,28;-77,28;-77,08;-77,67;-79,98;-79,81;-80,56;-75,53;-76,3;-76,5;-78,64;15,76;2021-03-08 00:23:41
9108;2021-03-08 00:24:42;-77,28;-77,28;-77,28;-77,67;-79,98;-79,81;-80,56;-75,91;-76,5;-76,69;-78,64;15,76;2021-03-08 00:24:42
9109;2021-03-08 00:25:43;-77,28;-77,28;-77,08;-77,67;-79,81;-79,61;-80,36;-76,11;-77,08;-76,89;-78,83;15,76;2021-03-08 00:25:43
9110;2021-03-08 00:26:43;-77,28;-77,47;-76,89;-77,47;-79,81;-79,61;-80,36;-76,69;-76,89;-76,69;-78,83;15,76;2021-03-08 00:26:43
9111;2021-03-08 00:27:44;-76,89;-77,28;-76,69;-77,47;-79,61;-79,61;-80,36;-76,69;-76,89;-76,69;-78,64;15,76;2021-03-08 00:27:44
9112;2021-03-08 00:28:45;-77,08;-77,28;-76,69;-77,28;-79,61;-79,42;-80,17;-76,3;-76,89;-76,69;-78,83;15,56;2021-03-08 00:28:45
9113;2021-03-08 00:29:46;-76,89;-77,28;-76,5;-77,28;-79,61;-79,03;-80,17;-76,5;-77,08;-76,69;-78,64;15,16;2021-03-08 00:29:46
9114;2021-03-08 00:30:47;-76,69;-77,28;-76,3;-77,28;-79,81;-79,03;-80,36;-76,5;-76,69;-76,69;-79,03;14,76;2021-03-08 00:30:47
9115;2021-03-08 00:31:47;-76,5;-77,28;-76,3;-77,08;-79,42;-80,17;-79,61;-76,3;-76,89;-76,5;-78,64;15,16;2021-03-08 00:31:47
9116;2021-03-08 00:32:48;-76,5;-77,28;-76,11;-77,08;-79,61;-79,98;-79,98;-76,69;-76,89;-76,3;-78,64;15,56;2021-03-08 00:32:48
